layer,ccs_loss,orientation_flipped,train_accuracy_raw,train_accuracy_flipped,train_orientation_accuracy,accuracy,silhouette,latent_vs_true,behavioral_vs_true,latent_vs_behavioral,polar_consistency_↓,abs_agreement_score,contradiction_idx_↓,pa_pair_count,model
21,0.0059313676320016,False,0.8844221105527639,0.1155778894472361,0.8844221105527639,0.8875502008032129,0.1818132251501083,0.8875502008032129,0.5341365461847389,0.4939759036144578,0.237427607178688,0.2251919507980346,0.4976789057254791,115,gemma-2-2b
22,0.0068602147512137,True,0.1155778894472361,0.8844221105527639,0.8844221105527639,0.8755020080321285,0.1908650547266006,0.8755020080321285,0.5341365461847389,0.4899598393574297,0.2099013924598693,0.2049658745527267,0.5065648555755615,115,gemma-2-2b
23,0.0066417641937732,False,0.8773869346733668,0.1226130653266331,0.8773869346733668,0.8594377510040161,0.186097577214241,0.8594377510040161,0.5341365461847389,0.5060240963855421,0.2695330679416656,0.2152080088853836,0.4682732820510864,115,gemma-2-2b
24,0.0062049683183431,True,0.1185929648241206,0.8814070351758794,0.8814070351758794,0.8714859437751004,0.1842866539955139,0.8714859437751004,0.5341365461847389,0.5020080321285141,0.2123658508062362,0.2159260362386703,0.5232514142990112,115,gemma-2-2b
25,0.0059370277449488,False,0.8763819095477386,0.1236180904522613,0.8763819095477386,0.8433734939759037,0.1843378394842147,0.8433734939759037,0.5341365461847389,0.4819277108433735,0.2925799787044525,0.2895989716053009,0.5173115134239197,115,gemma-2-2b
26,0.0074489079415798,True,0.121608040201005,0.878391959798995,0.878391959798995,0.8634538152610441,0.1930890381336212,0.8634538152610441,0.5341365461847389,0.5020080321285141,0.2487008422613144,0.2703327536582947,0.547153115272522,115,gemma-2-2b
0,0.199999988079071,False,0.5095477386934674,0.5095477386934674,0.5095477386934674,0.5381526104417671,0.0,0.4618473895582329,0.5381526104417671,0.0,0.0,0.0,0.3200364112854004,115,gemma-2-2b-it
1,0.0889671072363853,False,0.5698492462311557,0.4301507537688442,0.5698492462311557,0.5461847389558233,0.2257183790206909,0.5461847389558233,0.5381526104417671,0.5502008032128514,0.0734115317463874,0.0597480461001396,0.4391305148601532,115,gemma-2-2b-it
2,0.041492860764265,False,0.6231155778894473,0.3768844221105528,0.6231155778894473,0.6144578313253012,0.2180415838956833,0.6144578313253012,0.5381526104417671,0.5301204819277109,0.3012494742870331,0.2593402862548828,0.5562573075294495,115,gemma-2-2b-it
3,0.0232222359627485,False,0.6482412060301508,0.3517587939698492,0.6482412060301508,0.6224899598393574,0.2395671904087066,0.6224899598393574,0.5381526104417671,0.5943775100401606,0.2728590667247772,0.3749932646751404,0.5646795034408569,115,gemma-2-2b-it
4,0.0185472499579191,True,0.3597989949748744,0.6402010050251257,0.6402010050251257,0.6184738955823292,0.2609868049621582,0.6184738955823293,0.5381526104417671,0.5983935742971888,0.242158904671669,0.4213163256645202,0.578334391117096,115,gemma-2-2b-it
5,0.0207390338182449,False,0.6402010050251257,0.3597989949748744,0.6402010050251257,0.642570281124498,0.2871701717376709,0.642570281124498,0.5381526104417671,0.5903614457831325,0.3450341820716858,0.4607411026954651,0.5820399522781372,115,gemma-2-2b-it
6,0.0039053969085216,False,0.6663316582914572,0.3336683417085427,0.6663316582914572,0.678714859437751,0.3716969192028045,0.678714859437751,0.5381526104417671,0.6345381526104418,0.2234247624874115,0.0539187118411064,0.3868825435638428,115,gemma-2-2b-it
7,0.0037162061780691,False,0.6663316582914572,0.3336683417085427,0.6663316582914572,0.6706827309236948,0.4052878618240356,0.6706827309236948,0.5381526104417671,0.642570281124498,0.230782151222229,0.0565933994948864,0.3688766360282898,115,gemma-2-2b-it
8,0.0035038371570408,True,0.3376884422110552,0.6623115577889447,0.6623115577889447,0.6626506024096386,0.4655693471431732,0.6626506024096386,0.5381526104417671,0.6506024096385542,0.2337747365236282,0.0491916313767433,0.3513680398464203,115,gemma-2-2b-it
9,0.0026453235186636,False,0.671356783919598,0.328643216080402,0.671356783919598,0.6706827309236948,0.4480805695056915,0.6706827309236948,0.5381526104417671,0.642570281124498,0.2422962039709091,0.0485121048986911,0.3680251538753509,115,gemma-2-2b-it
10,0.0025982540100812,True,0.3296482412060301,0.6703517587939698,0.6703517587939698,0.678714859437751,0.4075914323329925,0.678714859437751,0.5381526104417671,0.6345381526104418,0.2089917361736297,0.0557554475963115,0.3502146601676941,115,gemma-2-2b-it
