layer,ccs_loss,orientation_flipped,train_accuracy_raw,train_accuracy_flipped,train_orientation_accuracy,accuracy,silhouette,latent_vs_true,behavioral_vs_true,latent_vs_behavioral,polar_consistency_↓,abs_agreement_score,contradiction_idx_↓,pa_pair_count
17,0.0016606885474175215,False,0.9748743718592965,0.02512562814070352,0.9748743718592965,0.9678714859437751,0.25436925888061523,0.9678714859437751,0.5381526104417671,0.5140562248995983,0.04310624673962593,0.12138107419013977,0.4156474471092224,115
18,0.0019123982638120651,False,0.9748743718592965,0.02512562814070352,0.9748743718592965,0.9678714859437751,0.23185472190380096,0.9678714859437751,0.5381526104417671,0.5140562248995983,0.0634719654917717,0.10891292244195938,0.4247136116027832,115
19,0.002330353017896414,True,0.027135678391959798,0.9728643216080402,0.9728643216080402,0.963855421686747,0.21720696985721588,0.963855421686747,0.5381526104417671,0.5100401606425703,0.03023587167263031,0.10510101169347763,0.44178706407546997,115
20,0.0022308509796857834,False,0.9748743718592965,0.02512562814070352,0.9748743718592965,0.963855421686747,0.21433696150779724,0.963855421686747,0.5381526104417671,0.5100401606425703,0.03825128823518753,0.08835646510124207,0.41909462213516235,115
21,0.0024869213812053204,True,0.027135678391959798,0.9728643216080402,0.9728643216080402,0.9678714859437751,0.2022123485803604,0.9678714859437751,0.5381526104417671,0.5140562248995983,0.02558114007115364,0.0973881334066391,0.47423750162124634,115
22,0.0023802309297025204,True,0.024120603015075376,0.9758793969849247,0.9758793969849247,0.963855421686747,0.20605185627937317,0.963855421686747,0.5381526104417671,0.5180722891566265,0.021076079457998276,0.08166202157735825,0.4449295103549957,115
23,0.002369011752307415,False,0.9738693467336683,0.02613065326633166,0.9738693467336683,0.9678714859437751,0.1883530467748642,0.9678714859437751,0.5381526104417671,0.5140562248995983,0.029241086915135384,0.09386872500181198,0.42332231998443604,115
24,0.002255864907056093,False,0.9738693467336683,0.02613065326633166,0.9738693467336683,0.9598393574297188,0.1894904226064682,0.9598393574297188,0.5381526104417671,0.5140562248995983,0.05966407060623169,0.10650951415300369,0.44020453095436096,115
25,0.003111511003226042,False,0.9728643216080402,0.027135678391959798,0.9728643216080402,0.9598393574297188,0.18812352418899536,0.9598393574297188,0.5381526104417671,0.5140562248995983,0.06159515678882599,0.1198740005493164,0.4504585862159729,115
26,0.005291498266160488,True,0.02914572864321608,0.9708542713567839,0.9708542713567839,0.9598393574297188,0.17132499814033508,0.9598393574297188,0.5381526104417671,0.5140562248995983,0.06746426969766617,0.10774622112512589,0.46233564615249634,115
