layer,ccs_loss,orientation_flipped,train_accuracy_raw,train_accuracy_flipped,train_orientation_accuracy,accuracy,silhouette,latent_vs_true,behavioral_vs_true,latent_vs_behavioral,polar_consistency_↓,abs_agreement_score,contradiction_idx_↓,pa_pair_count
11,0.002187012229114771,True,0.3326633165829146,0.6673366834170854,0.6673366834170854,0.6827309236947792,0.5027242302894592,0.6827309236947792,0.46184738955823296,0.36947791164658633,0.22124290466308594,0.04595976322889328,0.3678049147129059,115
12,0.001876959577202797,False,0.6663316582914572,0.3336683417085427,0.6663316582914572,0.6746987951807228,0.5307047367095947,0.6746987951807228,0.46184738955823296,0.3614457831325301,0.2494775801897049,0.04719036817550659,0.3914429843425751,115
13,0.0017969844629988074,False,0.6673366834170854,0.3326633165829146,0.6673366834170854,0.678714859437751,0.501495361328125,0.678714859437751,0.46184738955823296,0.3654618473895582,0.2536389231681824,0.05103059858083725,0.39180079102516174,115
14,0.001678807893767953,True,0.3326633165829146,0.6673366834170854,0.6673366834170854,0.6746987951807228,0.505949079990387,0.6746987951807228,0.46184738955823296,0.3614457831325301,0.25959092378616333,0.04407224804162979,0.36729586124420166,115
15,0.0018287028651684523,False,0.664321608040201,0.335678391959799,0.664321608040201,0.678714859437751,0.4848560392856598,0.678714859437751,0.46184738955823296,0.3654618473895582,0.25877559185028076,0.04865327849984169,0.3951164484024048,115
16,0.001979546621441841,False,0.6733668341708543,0.32663316582914576,0.6733668341708543,0.6867469879518072,0.5004367828369141,0.6867469879518072,0.46184738955823296,0.3654618473895582,0.2610798478126526,0.06616143137216568,0.38109734654426575,115
17,0.0021410100162029266,False,0.6723618090452261,0.32763819095477387,0.6723618090452261,0.6867469879518072,0.4796656370162964,0.6867469879518072,0.46184738955823296,0.37349397590361444,0.26828333735466003,0.06576405465602875,0.39741939306259155,115
18,0.001819784753024578,True,0.3336683417085427,0.6663316582914572,0.6663316582914572,0.6706827309236948,0.4368295669555664,0.6706827309236948,0.46184738955823296,0.3493975903614458,0.2571216821670532,0.10847414284944534,0.38891729712486267,115
19,0.0015229106647893786,False,0.6653266331658292,0.33467336683417087,0.6653266331658292,0.6706827309236948,0.39458340406417847,0.6706827309236948,0.46184738955823296,0.3493975903614458,0.24034927785396576,0.06621457636356354,0.3890979290008545,115
20,0.0019290756899863482,True,0.32964824120603015,0.6703517587939698,0.6703517587939698,0.6666666666666667,0.3587687611579895,0.6666666666666666,0.46184738955823296,0.3453815261044177,0.24073724448680878,0.1002100259065628,0.37841796875,115
21,0.001934227766469121,False,0.671356783919598,0.32864321608040203,0.671356783919598,0.6666666666666666,0.32463717460632324,0.6666666666666666,0.46184738955823296,0.3453815261044177,0.21715883910655975,0.06635074317455292,0.37987223267555237,115
22,0.0022861380130052567,False,0.6733668341708543,0.32663316582914576,0.6733668341708543,0.6706827309236948,0.31058797240257263,0.6706827309236948,0.46184738955823296,0.3493975903614458,0.212594136595726,0.04032428562641144,0.36894041299819946,115
23,0.002999501768499613,True,0.32864321608040203,0.671356783919598,0.671356783919598,0.6706827309236948,0.3050365746021271,0.6706827309236948,0.46184738955823296,0.3493975903614458,0.2454632967710495,0.08347467333078384,0.3914654850959778,115
24,0.0033211156260222197,True,0.05125628140703518,0.9487437185929648,0.9487437185929648,0.9437751004016064,0.23146918416023254,0.9437751004016064,0.46184738955823296,0.5100401606425703,0.07903153449296951,0.15343424677848816,0.4072997272014618,115
25,0.003546471707522869,False,0.6733668341708543,0.32663316582914576,0.6733668341708543,0.6746987951807228,0.27047741413116455,0.6746987951807228,0.46184738955823296,0.3453815261044177,0.1851697415113449,0.048134755343198776,0.36296385526657104,115
26,0.00340437819249928,False,0.9567839195979899,0.04321608040201005,0.9567839195979899,0.963855421686747,0.21874986588954926,0.963855421686747,0.46184738955823296,0.4979919678714859,0.03790762647986412,0.11762712895870209,0.42972734570503235,115
27,0.0037936135195195675,True,0.053266331658291456,0.9467336683417086,0.9467336683417086,0.9558232931726908,0.21110601723194122,0.9558232931726908,0.46184738955823296,0.4979919678714859,0.08324505388736725,0.14370889961719513,0.41113153100013733,115
28,0.0038180015981197357,False,0.942713567839196,0.05728643216080402,0.942713567839196,0.9437751004016064,0.20949894189834595,0.9437751004016064,0.46184738955823296,0.5180722891566265,0.07349654287099838,0.14162124693393707,0.4534011483192444,115
29,0.004827508237212896,False,0.9407035175879397,0.0592964824120603,0.9407035175879397,0.9437751004016064,0.20046325027942657,0.9437751004016064,0.46184738955823296,0.5020080321285141,0.07834301888942719,0.13391129672527313,0.45265868306159973,115
30,0.0046739643439650536,False,0.9326633165829146,0.06733668341708543,0.9326633165829146,0.9397590361445783,0.19909484684467316,0.9397590361445783,0.46184738955823296,0.5140562248995983,0.10331013798713684,0.13891321420669556,0.45456042885780334,115
31,0.004912328440696001,True,0.08944723618090453,0.9105527638190954,0.9105527638190954,0.9076305220883534,0.20365862548351288,0.9076305220883534,0.46184738955823296,0.4899598393574297,0.15663973987102509,0.1667512208223343,0.46749037504196167,115
32,0.005258609540760517,True,0.09547738693467336,0.9045226130653267,0.9045226130653267,0.9156626506024097,0.2011169046163559,0.9156626506024096,0.46184738955823296,0.4979919678714859,0.1667807698249817,0.18197162449359894,0.4789969027042389,115
33,0.005621006712317467,False,0.8914572864321608,0.10854271356783919,0.8914572864321608,0.9036144578313253,0.19958104193210602,0.9036144578313253,0.46184738955823296,0.4859437751004016,0.1748734563589096,0.1787775605916977,0.44581571221351624,115
34,0.005320184864103794,False,0.8954773869346734,0.10452261306532663,0.8954773869346734,0.8995983935742972,0.1989900767803192,0.8995983935742972,0.46184738955823296,0.4819277108433735,0.18484660983085632,0.2108091115951538,0.4652308225631714,115
35,0.005410376936197281,True,0.1035175879396985,0.8964824120603015,0.8964824120603015,0.9076305220883534,0.19488438963890076,0.9076305220883534,0.46184738955823296,0.4738955823293173,0.14710643887519836,0.20260028541088104,0.4974210858345032,115
36,0.005930993240326643,True,0.12361809045226131,0.8763819095477386,0.8763819095477386,0.8755020080321285,0.19780229032039642,0.8755020080321285,0.46184738955823296,0.4578313253012048,0.16349947452545166,0.2301495373249054,0.5111473798751831,115
37,0.005547923035919666,False,0.8884422110552764,0.11155778894472362,0.8884422110552764,0.8875502008032129,0.19594429433345795,0.8875502008032129,0.46184738955823296,0.4538152610441767,0.15986958146095276,0.2100590467453003,0.4446951150894165,115
38,0.005390986800193787,False,0.8834170854271357,0.11658291457286432,0.8834170854271357,0.8875502008032129,0.186955064535141,0.8875502008032129,0.46184738955823296,0.46987951807228917,0.1734158843755722,0.2131711095571518,0.4676816761493683,115
39,0.004677599295973778,False,0.8743718592964824,0.12562814070351758,0.8743718592964824,0.8875502008032129,0.18878692388534546,0.8875502008032129,0.46184738955823296,0.4457831325301205,0.18030187487602234,0.23710748553276062,0.4554968774318695,115
40,0.004921214655041695,False,0.8793969849246231,0.12060301507537688,0.8793969849246231,0.8795180722891566,0.1793786734342575,0.8795180722891566,0.46184738955823296,0.4538152610441767,0.1441267728805542,0.21654073894023895,0.4518197476863861,115
41,0.0048487428575754166,True,0.12160804020100502,0.878391959798995,0.878391959798995,0.8835341365461847,0.17682331800460815,0.8835341365461847,0.46184738955823296,0.4497991967871486,0.17813920974731445,0.2137136161327362,0.5238801836967468,115
42,0.0030575906857848167,False,0.8773869346733668,0.12261306532663317,0.8773869346733668,0.8795180722891566,0.17980283498764038,0.8795180722891566,0.46184738955823296,0.46184738955823296,0.17371989786624908,0.26921749114990234,0.4613003134727478,115
