dataset,model,layer,case_type,n,fraction,median_behavioral_alignment,median_latent_alignment,mean_behavioral_alignment,mean_latent_alignment,median_abs_alignment_gap,mean_abs_alignment_gap,median_signed_alignment_gap
mixed,deberta-hate-tuned,19,misaligned_output_aligned_latent,205,0.1647909967845659,0.020677984,0.9645237,0.07592174070439024,0.9072197786829269,0.8972785714,0.8312980379785365,0.8972785714
mixed,deberta-hate-tuned,19,both_misaligned,166,0.13344051446945338,0.0106927615,0.31597942,0.04961381858253012,0.3201945701807229,0.27948340650000003,0.28038173665843374,0.27948340650000003
mixed,deberta-hate-tuned,20,both_aligned,865,0.6953376205787781,0.9946552636,0.875505924,0.9610977788710983,0.8553121328947977,0.12450097999999998,0.1457488183,-0.1113037523
mixed,deberta-hate-tuned,20,aligned_output_misaligned_latent,8,0.006430868167202572,0.96646065,0.478651705,0.91013380995,0.42706682875,0.479475085,0.4830669812,-0.479475085
mixed,deberta-hate-tuned,20,misaligned_output_aligned_latent,321,0.2580385852090032,0.019445753,0.94548666,0.0707530070165109,0.885161371588785,0.8664944400000001,0.8144083645722742,0.8664944400000001
mixed,deberta-hate-tuned,20,both_misaligned,50,0.04019292604501608,0.0048455857,0.361388065,0.021762709536,0.3473675076,0.3363602722,0.32560479806399995,0.3363602722
mixed,deberta-hate-tuned,21,both_aligned,867,0.6969453376205788,0.994647131,0.84995157,0.9610928848507496,0.8406557187543253,0.148234207,0.16013964395109573,-0.136011914
mixed,deberta-hate-tuned,21,aligned_output_misaligned_latent,6,0.00482315112540193,0.9933998835,0.44607005,0.89385300625,0.4145970766666667,0.51997811525,0.47925592958333335,-0.51997811525
mixed,deberta-hate-tuned,21,misaligned_output_aligned_latent,319,0.25643086816720256,0.018898815,0.93678236,0.0715948337338558,0.879544480815047,0.855347267,0.8079496470811912,0.855347267
mixed,deberta-hate-tuned,21,both_misaligned,52,0.04180064308681672,0.0049151131,0.35918159,0.018482668615384616,0.3503706292307692,0.35319470585,0.3318879606153846,0.35319470585
mixed,deberta-hate-tuned,22,both_aligned,830,0.6672025723472669,0.9948728392499999,0.835193625,0.9638018691242168,0.8268809992879518,0.16195991200000004,0.17434427981216868,-0.15446495710000002
mixed,deberta-hate-tuned,22,aligned_output_misaligned_latent,43,0.03456591639871383,0.97567195,0.45572102,0.8994208797674418,0.42728380558139534,0.51390731,0.4721370741860465,-0.51390731
mixed,deberta-hate-tuned,22,misaligned_output_aligned_latent,286,0.22990353697749197,0.020620984000000002,0.935320485,0.07329710786293706,0.8774044713986014,0.8645953555,0.8041073635356644,0.8645953555
mixed,deberta-hate-tuned,22,both_misaligned,85,0.06832797427652733,0.0063488167,0.32073355,0.03337503388588235,0.3305373409411765,0.289175504,0.29825670376117647,0.289175504
mixed,deberta-hate-tuned,23,both_aligned,813,0.6535369774919614,0.9949090867,0.79341936,0.9626024541667897,0.7928127338696188,0.20272239999999997,0.20813465488511687,-0.19487324400000006
mixed,deberta-hate-tuned,23,aligned_output_misaligned_latent,60,0.04823151125401929,0.9822054,0.419358075,0.9339142327583333,0.39267409066666664,0.5488321270000001,0.5412401420916667,-0.5488321270000001
mixed,deberta-hate-tuned,23,misaligned_output_aligned_latent,294,0.23633440514469453,0.019710461,0.93737504,0.07311999879863945,0.8738412836734695,0.8664587960000001,0.80072128487483,0.8664587960000001
mixed,deberta-hate-tuned,23,both_misaligned,77,0.06189710610932476,0.0060069496,0.36199242,0.02990352054935065,0.35329407012987013,0.33305446029999997,0.3233905495805195,0.33305446029999997
mixed,deberta-hate-tuned,24,both_aligned,817,0.6567524115755627,0.9948998285,0.7468252200000001,0.9629417936357405,0.7643793921603427,0.24931217599999989,0.23841875681199512,-0.24380383960000007
mixed,deberta-hate-tuned,24,aligned_output_misaligned_latent,56,0.04501607717041801,0.98249235,0.396819715,0.9269143536196428,0.34660962160714287,0.56527775,0.5803047320125,-0.56527775
mixed,deberta-hate-tuned,24,misaligned_output_aligned_latent,287,0.23070739549839228,0.018898815,0.9244712,0.06958155645226481,0.8600075340069686,0.8392888140000001,0.7904259775547038,0.8392888140000001
mixed,deberta-hate-tuned,24,both_misaligned,84,0.06752411575562701,0.006829548249999999,0.357105435,0.04559457175357143,0.366692095,0.3471151205,0.3235746941988095,0.3471151205
